pp_nr,pp_id,session,block,trial,dis_pos_rel,filler2_pos,dis_pos_cont,tar_shape,t_search_on,tar_col_name,tar_pos,filler1_pos,dis_pos,finger_on_shape,finger_on_target,dis_condition,finger_on_filler,t_trial_start,search_time,finger_on_start,long_start,t_on_start,interval_beforesearch,finger_on_distractor,max_search_time,reach_end_cutoff_t,nr_trials,nr_blocks,min_dist_start,min_dist_shape
02,is,experiment,1,154,-1,3,3,diamond,1831.2501974,red,1,2,0,1,1,same,0,1830.4073528,0.5995179,1,0,1830.4445722,0.8,0,1,0.6801731200000176,672,7,0.01,0.07
02,is,experiment,1,155,-1,3,3,diamond,1834.0488284,red,2,0,1,2,1,same,0,1833.1061698,0.5557871,1,0,1833.1462009,0.9,0,1,0.6801731200000176,672,7,0.01,0.07
02,is,experiment,1,156,-1,3,3,diamond,1837.3030388,blue,1,2,0,1,1,same,0,1835.8604813,0.655352,1,0,1836.4993844,0.8,0,1,0.6778240199999346,672,7,0.01,0.07
02,is,experiment,1,157,-2,3,2,sphere,1840.2463766,red,2,1,0,2,1,same,0,1839.214477,0.7551009,1,0,1839.2360326,1.0,0,1,0.6777250600001025,672,7,0.01,0.07
02,is,experiment,1,158,2,2,2,diamond,1843.3115783,blue,1,0,3,1,1,same,0,1842.2575833,0.6215717,1,0,1842.3013456,1.0,0,1,0.6777250600001025,672,7,0.01,0.07
02,is,experiment,1,159,2,2,2,diamond,1846.2324406,red,1,0,3,1,1,same,0,1845.1895631,0.5994862,1,0,1845.2260853,1.0,0,1,0.6777250600001025,672,7,0.01,0.07
02,is,experiment,1,160,2,2,2,sphere,1849.1202854,blue,1,0,3,2,0,different,1,1848.0882557,0.7772964,1,0,1848.1099144,1.0,0,1,0.6775790200000755,672,7,0.01,0.07
02,is,experiment,1,161,1,1,1,diamond,1852.0965481,red,2,0,3,2,1,same,0,1851.1536178,0.6886621,1,0,1851.186652,0.9,0,1,0.6777250600001025,672,7,0.01,0.07
02,is,experiment,1,162,-3,2,1,sphere,1854.9729504,blue,3,1,0,3,1,same,0,1854.0412102,0.6331975,1,0,1854.0629748,0.9,0,1,0.6778240199999346,672,7,0.01,0.07
02,is,experiment,1,163,-2,3,2,sphere,1857.8938943,blue,2,1,0,2,1,different,0,1856.8621854,0.6000773,1,0,1856.8839392,1.0,0,1,0.6777250600001025,672,7,0.01,0.07
02,is,experiment,1,164,1,1,1,sphere,1861.2703395,blue,2,0,3,2,1,same,0,1859.749766,0.6441903,1,0,1860.3696528,0.9,0,1,0.6777250600001025,672,7,0.01,0.07
02,is,experiment,1,165,1,1,1,sphere,1864.1022528,red,2,0,3,2,1,different,0,1863.1704363,0.611025,1,0,1863.1921933,0.9,0,1,0.6777250600001025,672,7,0.01,0.07
02,is,experiment,1,166,-2,2,2,sphere,1866.901067,red,3,0,1,3,1,different,0,1865.9691673,0.6107137,1,0,1865.9906999,0.9,0,1,0.6777250600001025,672,7,0.01,0.07
02,is,experiment,1,167,2,2,2,diamond,1869.6107889,blue,1,0,3,1,1,different,0,1868.7688844,0.6552809,1,0,1868.8057393,0.8,0,1,0.6777250600001025,672,7,0.01,0.07
02,is,experiment,1,168,-2,2,2,diamond,1872.3650306,blue,3,0,1,3,1,same,0,1871.5223046,0.599875,1,0,1871.5598328,0.8,0,1,0.6777250600001025,672,7,0.01,0.07
02,is,experiment,1,169,1,3,1,sphere,1875.0528191,blue,1,0,2,1,1,same,0,1874.2211147,0.5668394,1,0,1874.2427109,0.8,0,1,0.6777250600001025,672,7,0.01,0.07
02,is,experiment,1,170,-1,3,3,sphere,1877.7074955,red,1,2,0,1,1,same,0,1876.8754668,0.6107386,1,0,1876.8969249,0.8,0,1,0.6777250600001025,672,7,0.01,0.07
02,is,experiment,1,171,-1,3,3,diamond,1880.4170811,blue,1,2,0,1,1,different,0,1879.5743015,0.5998923,1,0,1879.6145684,0.8,0,1,0.6775790200000755,672,7,0.01,0.07
02,is,experiment,1,172,2,3,2,sphere,1883.3044662,blue,0,1,2,0,1,different,0,1882.2730328,0.7116136,1,0,1882.2947548,1.0,0,1,0.6774884400000246,672,7,0.01,0.07
02,is,experiment,1,173,-2,2,2,sphere,1886.9587946,red,3,0,1,3,1,same,0,1885.2716485,0.5663149,1,0,1886.0478797,0.9,0,1,0.6774884400000246,672,7,0.01,0.07
02,is,experiment,1,174,-1,3,3,sphere,1890.0020675,blue,2,0,1,2,1,different,0,1888.7812445,0.5886996,1,0,1888.9981233,1.0,0,1,0.6774884400000246,672,7,0.01,0.07
02,is,experiment,1,175,-2,3,2,diamond,1892.88946,red,2,1,0,2,1,same,0,1891.8465347,0.6335602,1,0,1891.8845541,1.0,0,1,0.6774884400000246,672,7,0.01,0.07
02,is,experiment,1,176,1,3,1,sphere,1895.810055,red,1,0,2,1,1,different,0,1894.7785465,0.6331178,1,0,1894.8002034,1.0,0,1,0.6774884400000246,672,7,0.01,0.07
02,is,experiment,1,177,-1,1,3,sphere,1898.5308538,red,3,0,2,3,1,different,0,1897.6995208,0.633363,1,0,1897.7218445,0.8,0,1,0.6774884400000246,672,7,0.01,0.07
02,is,experiment,1,178,-1,3,3,diamond,1901.3635967,blue,2,0,1,2,1,same,0,1900.4204795,0.5220341,1,0,1900.4536213,0.9,0,1,0.6688591399999042,672,7,0.01,0.07
02,is,experiment,1,179,1,3,1,sphere,1903.9730637,blue,0,2,1,0,1,same,0,1903.1415437,0.6555809,1,0,1903.1632567,0.8,0,1,0.6688591399999042,672,7,0.01,0.07
02,is,experiment,1,180,2,3,2,diamond,1906.7275067,blue,0,1,2,0,1,same,0,1905.8846991,0.6441083,1,0,1905.922367,0.8,0,1,0.6688591399999042,672,7,0.01,0.07
02,is,experiment,1,181,2,3,2,sphere,1909.4598099,red,0,1,2,0,1,same,0,1908.627871,0.6666128,1,0,1908.6495505,0.8,0,1,0.6688591399999042,672,7,0.01,0.07
02,is,experiment,1,182,1,3,1,sphere,1912.4140845,red,0,2,1,0,1,different,0,1911.3821983,0.6552836,1,0,1911.40375,1.0,0,1,0.6688591399999042,672,7,0.01,0.07
02,is,experiment,1,183,3,2,3,diamond,1915.1681836,blue,0,1,3,0,1,different,0,1914.325362,0.6333645,1,0,1914.3585901,0.8,0,1,0.6688591399999042,672,7,0.01,0.07
02,is,experiment,1,184,1,3,1,sphere,1917.9890927,red,1,0,2,1,1,same,0,1917.057557,0.5665117,1,0,1917.0792031,0.9,0,1,0.6688591399999042,672,7,0.01,0.07
02,is,experiment,1,185,2,2,2,diamond,1920.8547783,red,1,0,3,1,1,different,0,1919.8117581,0.6106689,1,0,1919.8501052,1.0,0,1,0.6688591399999042,672,7,0.01,0.07
02,is,experiment,1,186,1,3,1,diamond,1923.6647641,red,1,0,2,1,1,different,0,1922.7218613,0.5663124,1,0,1922.757837,0.9,0,1,0.6666312999999264,672,7,0.01,0.07
02,is,experiment,1,187,-1,3,3,sphere,1926.5184146,red,1,2,0,1,1,different,0,1925.487008,0.6002987,1,0,1925.5145768,1.0,0,1,0.6663611999998921,672,7,0.01,0.07
02,is,experiment,1,188,-2,2,2,sphere,1929.3177182,blue,3,0,1,3,1,same,0,1928.3746417,0.6328304,1,0,1928.4073652,0.9,0,1,0.6577243799998997,672,7,0.01,0.07
02,is,experiment,1,189,-2,2,2,diamond,1932.1492855,red,3,0,1,3,1,same,0,1931.20665,0.5555654,1,0,1931.2432703,0.9,0,1,0.6555285800000548,672,7,0.01,0.07
02,is,experiment,1,190,-1,1,3,diamond,1934.9041285,blue,3,0,2,3,1,same,0,1933.9611262,0.5441522,1,0,1933.9979926,0.9,0,1,0.6553847000000133,672,7,0.01,0.07
02,is,experiment,1,191,-1,1,3,diamond,1937.6468834,blue,3,0,2,3,1,different,0,1936.7042223,0.5332205,1,0,1936.7429091,0.9,0,1,0.6552972800000589,672,7,0.01,0.07
02,is,experiment,2,192,-3,2,1,diamond,1954.7060238,red,3,1,0,3,1,different,0,1953.8630609,0.5886403,1,0,1953.9000464,0.8,0,1,0.6552814399999988,672,7,0.01,0.07
02,is,experiment,2,193,2,2,2,sphere,1957.4380891,blue,1,0,3,1,1,same,0,1956.5508782,0.6225551,1,0,1956.6346123,0.8,0,1,0.6552677000000586,672,7,0.01,0.07
02,is,experiment,2,194,-2,3,2,sphere,1960.1480875,red,2,1,0,2,1,same,0,1959.3163093,0.6333557,1,0,1959.3386173,0.8,0,1,0.6552677000000586,672,7,0.01,0.07
02,is,experiment,2,195,3,2,3,diamond,1962.8801556,red,0,1,3,0,1,same,0,1962.0374275,0.644042,1,0,1962.0746395,0.8,0,1,0.6552124800000001,672,7,0.01,0.07
02,is,experiment,2,196,2,3,2,diamond,1965.7233259,blue,0,1,2,0,1,same,0,1964.7805364,0.6332082,1,0,1964.8135263,0.9,0,1,0.6550131799998781,672,7,0.01,0.07
02,is,experiment,2,197,-3,2,1,diamond,1968.6552794,blue,3,1,0,3,1,same,0,1967.6126786,0.5448651,1,0,1967.6487618,1.0,0,1,0.6550131799998781,672,7,0.01,0.07
02,is,experiment,2,198,2,2,2,diamond,1971.3981573,blue,1,0,3,1,1,different,0,1970.4558685,0.5556935,1,0,1970.4954241,0.9,0,1,0.6550131799998781,672,7,0.01,0.07
02,is,experiment,2,199,-1,3,3,sphere,1974.0529255,blue,1,2,0,1,1,same,0,1973.2101383,0.5890959,1,0,1973.2428306,0.8,0,1,0.6463455599999633,672,7,0.01,0.07
02,is,experiment,2,200,-2,2,2,sphere,1976.7298588,blue,3,0,1,3,1,same,0,1975.8977785,0.5661387,1,0,1975.9194892,0.8,0,1,0.6463455599999633,672,7,0.01,0.07
02,is,experiment,2,201,-1,3,3,diamond,1979.3946482,red,2,0,1,2,1,same,0,1978.5521616,0.578017,1,0,1978.5850653,0.8,0,1,0.6463455599999633,672,7,0.01,0.07
02,is,experiment,2,202,1,3,1,diamond,1982.2716409,blue,1,0,2,1,1,same,0,1981.2287272,0.5780243,1,0,1981.2670776,1.0,0,1,0.6441247000001568,672,7,0.01,0.07
02,is,experiment,2,203,-3,2,1,sphere,1984.936753,blue,3,1,0,3,1,different,0,1984.1052619,0.700101,1,0,1984.1315853,0.8,0,1,0.6441247000001568,672,7,0.01,0.07
02,is,experiment,2,204,1,3,1,diamond,1987.7356135,red,1,0,2,1,1,same,0,1986.8929368,0.600123,1,0,1986.9299864,0.8,0,1,0.6464051200000085,672,7,0.01,0.07
02,is,experiment,2,205,1,3,1,sphere,1990.6234131,red,0,2,1,0,1,different,0,1989.5916374,0.6996086,1,0,1989.6133991,1.0,0,1,0.6464051200000085,672,7,0.01,0.07
02,is,experiment,2,206,2,3,2,diamond,1994.0438894,red,0,1,2,0,1,same,0,1992.579299,0.711238,1,0,1993.1403739,0.9,0,1,0.6552677000000586,672,7,0.01,0.07
02,is,experiment,2,207,-3,2,1,diamond,1997.0540584,red,3,1,0,3,1,same,0,1996.0110617,0.6327076,1,0,1996.0485382,1.0,0,1,0.6552814399999988,672,7,0.01,0.07
02,is,experiment,2,208,2,3,2,diamond,1999.8857158,red,0,1,2,0,1,different,0,1998.9430641,0.6445847,1,0,1998.9822828,0.9,0,1,0.6552814399999988,672,7,0.01,0.07
02,is,experiment,2,209,1,1,1,diamond,2002.6293163,red,2,0,3,2,1,different,0,2001.7861914,0.5662497,1,0,2001.8195236,0.8,0,1,0.6552814399999988,672,7,0.01,0.07
02,is,experiment,2,210,2,3,2,sphere,2006.2938171,blue,0,1,2,0,1,different,0,2004.4517374,0.7445125,1,0,2005.3835936,0.9,0,1,0.6552814399999988,672,7,0.01,0.07
02,is,experiment,2,211,1,1,1,diamond,2010.4033552,blue,2,0,3,2,1,different,0,2008.2945274,0.688825,1,0,2009.492827,0.9,0,1,0.6552814399999988,672,7,0.01,0.07
02,is,experiment,2,212,-1,3,3,sphere,2016.9338334,blue,2,0,1,2,1,same,0,2012.3482551,0.8551004,1,1,2016.0231494,0.9,0,1,0.6552972800000589,672,7,0.01,0.07
02,is,experiment,2,213,2,3,2,sphere,2019.8659741,blue,0,1,2,0,1,same,0,2019.0341372,0.6333279,1,0,2019.0559555,0.8,0,1,0.6552972800000589,672,7,0.01,0.07
02,is,experiment,2,214,-1,3,3,diamond,2022.5981644,blue,2,0,1,2,1,different,0,2021.7551644,0.6108084,1,0,2021.796174,0.8,0,1,0.6552814399999988,672,7,0.01,0.07
02,is,experiment,2,215,1,3,1,diamond,2025.4079644,blue,0,2,1,0,1,different,0,2024.4649614,0.6330124,1,0,2024.4985371,0.9,0,1,0.6552814399999988,672,7,0.01,0.07
02,is,experiment,2,216,2,2,2,diamond,2028.2398458,red,1,0,3,1,1,same,0,2027.2970203,0.6663509,1,0,2027.333654,0.9,0,1,0.6552814399999988,672,7,0.01,0.07
02,is,experiment,2,217,1,3,1,sphere,2034.2261415,blue,1,0,2,2,0,different,0,2030.1625108,0.6993159,1,1,2033.2152893,1.0,1,1,0.6552972800000589,672,7,0.01,0.07
02,is,experiment,2,218,1,3,1,diamond,2037.2246802,red,0,2,1,0,1,different,0,2036.1820702,0.7215858,1,0,2036.2191688,1.0,0,1,0.6553847000000133,672,7,0.01,0.07
02,is,experiment,2,219,-2,2,2,sphere,2040.1346018,blue,3,0,1,3,1,different,0,2039.2028171,0.6553525,1,0,2039.224431,0.9,0,1,0.6555285800000548,672,7,0.01,0.07
02,is,experiment,2,220,-2,3,2,diamond,2042.9890495,red,2,1,0,2,1,different,0,2042.045992,0.5441389,1,0,2042.0825259,0.9,0,1,0.6555285800000548,672,7,0.01,0.07
02,is,experiment,2,221,1,3,1,sphere,2045.7211546,red,1,0,2,1,1,different,0,2044.789205,0.5221311,1,0,2044.8107849,0.9,0,1,0.6555285800000548,672,7,0.01,0.07
02,is,experiment,2,222,-2,3,2,diamond,2048.4976123,blue,2,1,0,2,1,same,0,2047.4991832,0.544237,1,0,2047.5938876,0.9,0,1,0.6553850999999667,672,7,0.01,0.07
02,is,experiment,2,223,1,1,1,sphere,2051.2406609,red,2,0,3,2,1,different,0,2050.2979054,0.5445105,1,0,2050.3196942,0.9,0,1,0.6553850999999667,672,7,0.01,0.07
02,is,experiment,2,224,1,3,1,sphere,2053.8839674,red,1,0,2,1,1,same,0,2053.0411778,0.5999867,1,0,2053.0737891,0.8,0,1,0.6553850999999667,672,7,0.01,0.07
02,is,experiment,2,225,1,3,1,diamond,2056.5939625,blue,1,0,2,1,1,different,0,2055.7398615,0.6105711,1,0,2055.7835447,0.8,0,1,0.6553520999999818,672,7,0.01,0.07
02,is,experiment,2,226,3,2,3,diamond,2059.4036036,red,0,1,3,0,1,different,0,2058.4609429,0.5998911,1,0,2058.4980364,0.9,0,1,0.6553520999999818,672,7,0.01,0.07
02,is,experiment,2,227,-2,2,2,diamond,2062.3025648,red,3,0,1,3,1,same,0,2061.2596841,0.5110117,1,0,2061.2973626,1.0,0,1,0.6553520999999818,672,7,0.01,0.07
02,is,experiment,2,228,1,3,1,sphere,2064.9016521,blue,0,2,1,0,1,same,0,2064.0695118,0.6772875,1,0,2064.0913105,0.8,0,1,0.6552972800000589,672,7,0.01,0.07
02,is,experiment,2,229,-1,3,3,diamond,2067.7774958,red,1,2,0,1,1,different,0,2066.8349962,0.6446197,1,0,2066.8742226,0.9,0,1,0.6553520999999818,672,7,0.01,0.07
02,is,experiment,2,230,3,2,3,sphere,2070.7099712,red,0,1,3,0,1,same,0,2069.6781659,0.610872,1,0,2069.6999368,1.0,0,1,0.6553520999999818,672,7,0.01,0.07
02,is,experiment,2,231,1,3,1,diamond,2073.5200151,red,1,0,2,1,1,different,0,2072.5768605,0.5882701,1,0,2072.6141976,0.9,0,1,0.6553520999999818,672,7,0.01,0.07
02,is,experiment,2,232,-1,3,3,diamond,2076.2074077,red,2,0,1,2,1,different,0,2075.3644704,0.5334879,1,0,2075.3972748,0.8,0,1,0.6552972800000589,672,7,0.01,0.07
02,is,experiment,2,233,1,3,1,diamond,2078.9393622,blue,0,2,1,0,1,same,0,2077.9965975,0.6001775,1,0,2078.0296798,0.9,0,1,0.6552972800000589,672,7,0.01,0.07
02,is,experiment,2,234,-2,3,2,sphere,2081.8272348,blue,2,1,0,2,1,different,0,2080.795414,0.5777623,1,0,2080.8170498,1.0,0,1,0.6552972800000589,672,7,0.01,0.07
02,is,experiment,2,235,-1,1,3,diamond,2084.5148175,blue,3,0,2,3,1,same,0,2083.6607551,0.7440597,1,0,2083.7047188,0.8,0,1,0.6552972800000589,672,7,0.01,0.07
02,is,experiment,2,236,-1,3,3,diamond,2087.5579569,blue,1,2,0,1,1,different,0,2086.5150469,0.7662732,1,0,2086.5515983,1.0,0,1,0.6553520999999818,672,7,0.01,0.07
02,is,experiment,2,237,2,3,2,sphere,2090.5122298,red,0,1,2,0,1,same,0,2089.5803832,0.6328196,1,0,2089.6019713,0.9,0,1,0.6553850999999667,672,7,0.01,0.07
02,is,experiment,2,238,1,1,1,sphere,2093.3331496,blue,2,0,3,2,1,same,0,2092.4013335,0.5664799,1,0,2092.4230101,0.9,0,1,0.6553850999999667,672,7,0.01,0.07
02,is,experiment,2,239,-1,3,3,diamond,2096.4981308,blue,2,0,1,2,1,same,0,2095.1556816,0.5557108,1,0,2095.5945751,0.9,0,1,0.6553850999999667,672,7,0.01,0.07
02,is,experiment,2,240,-1,1,3,sphere,2099.5412971,red,3,0,2,3,1,same,0,2098.3098099,0.5996117,1,0,2098.7376618,0.8,0,1,0.6553850999999667,672,7,0.01,0.07
02,is,experiment,2,241,1,3,1,diamond,2102.3401408,red,0,2,1,0,1,same,0,2101.397216,0.6443467,1,0,2101.4304075,0.9,0,1,0.6553850999999667,672,7,0.01,0.07
02,is,experiment,2,242,2,2,2,diamond,2105.4610468,red,1,0,3,1,1,different,0,2104.2405025,0.5996656,1,0,2104.657208,0.8,0,1,0.6553850999999667,672,7,0.01,0.07
02,is,experiment,2,243,-1,3,3,diamond,2108.1599895,red,1,2,0,1,1,same,0,2107.3168012,0.7330725,1,0,2107.3497911,0.8,0,1,0.6553850999999667,672,7,0.01,0.07
02,is,experiment,2,244,-2,3,2,diamond,2111.2028134,blue,2,1,0,2,1,different,0,2110.1489199,0.6110045,1,0,2110.1927105,1.0,0,1,0.6555285800000548,672,7,0.01,0.07
02,is,experiment,2,245,-1,1,3,sphere,2114.0015922,red,3,0,2,3,1,different,0,2113.0697659,0.6217098,1,0,2113.0913194,0.9,0,1,0.6555285800000548,672,7,0.01,0.07
02,is,experiment,2,246,2,2,2,diamond,2119.9320883,blue,1,0,3,1,1,same,0,2115.8797254,0.7552257,1,1,2119.0216652,0.9,0,1,0.6555285800000548,672,7,0.01,0.07
02,is,experiment,2,247,-2,2,2,sphere,2122.7866694,red,3,0,1,3,1,same,0,2121.9436766,0.6664842,1,0,2121.9763682,0.8,0,1,0.6555285800000548,672,7,0.01,0.07
02,is,experiment,2,248,1,1,1,sphere,2125.6407176,red,2,0,3,2,1,same,0,2124.7091005,0.555401,1,0,2124.7308131,0.9,0,1,0.6577348999999232,672,7,0.01,0.07
02,is,experiment,2,249,-2,3,2,sphere,2128.484121,red,2,1,0,2,1,different,0,2127.4523582,0.5441389,1,0,2127.4740332,1.0,0,1,0.6577348999999232,672,7,0.01,0.07
02,is,experiment,2,250,-2,2,2,diamond,2131.1272683,red,3,0,1,3,1,different,0,2130.2843813,0.5774416,1,0,2130.3228078,0.8,0,1,0.6577348999999232,672,7,0.01,0.07
02,is,experiment,2,251,-2,2,2,sphere,2133.9930787,red,3,0,1,3,1,different,0,2132.9609426,0.5213811,1,0,2132.9828031,1.0,0,1,0.6577348999999232,672,7,0.01,0.07
02,is,experiment,2,252,2,2,2,sphere,2136.7024179,blue,1,0,3,1,1,different,0,2135.7707646,0.6556301,1,0,2135.7922926,0.9,0,1,0.6577348999999232,672,7,0.01,0.07
02,is,experiment,2,253,1,1,1,diamond,2139.6561981,blue,2,0,3,2,1,same,0,2138.6139389,0.5673161,1,0,2138.6467889,1.0,0,1,0.657774260000042,672,7,0.01,0.07
02,is,experiment,2,254,3,2,3,sphere,2142.4109293,red,0,1,3,0,1,different,0,2141.4794365,0.6446837,1,0,2141.5010406,0.9,0,1,0.657774260000042,672,7,0.01,0.07
02,is,experiment,2,255,2,2,2,sphere,2145.14326,red,1,0,3,1,1,same,0,2144.3114582,0.5999634,1,0,2144.3332519,0.8,0,1,0.657774260000042,672,7,0.01,0.07
02,is,experiment,2,256,1,3,1,sphere,2148.0307029,blue,0,2,1,0,1,different,0,2146.9990839,0.5778152,1,0,2147.0208001,1.0,0,1,0.657774260000042,672,7,0.01,0.07
02,is,experiment,2,257,-1,1,3,sphere,2150.7960881,blue,3,0,2,3,1,same,0,2149.8646211,0.5667605,1,0,2149.8902841,0.9,0,1,0.657774260000042,672,7,0.01,0.07
02,is,experiment,2,258,3,2,3,sphere,2153.6507964,blue,0,1,3,0,1,different,0,2152.6187973,0.61052,1,0,2152.6407027,1.0,0,1,0.6555907399999342,672,7,0.01,0.07
02,is,experiment,2,259,1,3,1,sphere,2156.4492067,blue,1,0,2,1,1,same,0,2155.5175714,0.5664333,1,0,2155.5490206,0.9,0,1,0.6555907399999342,672,7,0.01,0.07
02,is,experiment,2,260,-3,2,1,sphere,2159.10353,blue,3,1,0,3,1,same,0,2158.2718269,0.5774749,1,0,2158.293116,0.8,0,1,0.6555907399999342,672,7,0.01,0.07
02,is,experiment,2,261,1,1,1,sphere,2161.968979,blue,2,0,3,2,1,different,0,2160.937312,0.477956,1,0,2160.9590739,1.0,0,1,0.6553981799999291,672,7,0.01,0.07
02,is,experiment,2,262,-2,3,2,sphere,2164.5345346,blue,2,1,0,2,1,same,0,2163.7027516,0.555371,1,0,2163.7243248,0.8,0,1,0.6552973800000472,672,7,0.01,0.07
02,is,experiment,2,263,-1,1,3,diamond,2167.1887471,red,3,0,2,3,1,same,0,2166.3460171,0.5450339,1,0,2166.3832932,0.8,0,1,0.6552973800000472,672,7,0.01,0.07
02,is,experiment,2,264,-1,1,3,diamond,2170.0323253,blue,3,0,2,3,1,different,0,2168.9893268,0.5218238,1,0,2169.027146,1.0,0,1,0.6552973800000472,672,7,0.01,0.07
02,is,experiment,2,265,-1,3,3,sphere,2172.6532081,blue,1,2,0,1,1,different,0,2171.8101781,0.6106492,1,0,2171.8430072,0.8,0,1,0.6552973800000472,672,7,0.01,0.07
02,is,experiment,2,266,-2,2,2,diamond,2175.3631191,blue,3,0,1,3,1,same,0,2174.5200861,0.522027,1,0,2174.5569511,0.8,0,1,0.6552973800000472,672,7,0.01,0.07
02,is,experiment,2,267,-1,1,3,diamond,2178.2618896,red,3,0,2,3,1,different,0,2177.1411545,0.5994929,1,0,2177.3580544,0.9,0,1,0.6552973800000472,672,7,0.01,0.07
02,is,experiment,2,268,2,3,2,diamond,2181.060753,blue,0,1,2,0,1,different,0,2180.1175881,0.6550087,1,0,2180.1552392,0.9,0,1,0.6552973800000472,672,7,0.01,0.07
02,is,experiment,2,269,3,2,3,diamond,2183.9146323,blue,0,1,3,0,1,different,0,2182.9719662,0.6890041,1,0,2183.0086179,0.9,0,1,0.6552973800000472,672,7,0.01,0.07
02,is,experiment,2,270,-2,2,2,diamond,2186.9028223,blue,3,0,1,3,1,different,0,2185.8595765,0.566339,1,0,2185.8974717,1.0,0,1,0.6553981799999291,672,7,0.01,0.07
02,is,experiment,2,271,3,2,3,sphere,2189.7569162,blue,0,1,3,0,1,same,0,2188.7250316,0.6441282,1,0,2188.7466053,1.0,0,1,0.6553981799999291,672,7,0.01,0.07
02,is,experiment,2,272,2,3,2,sphere,2192.5886128,red,0,1,2,0,1,different,0,2191.6568606,0.6774021,1,0,2191.6784994,0.9,0,1,0.6553981799999291,672,7,0.01,0.07
02,is,experiment,2,273,-1,3,3,diamond,2197.019936,blue,1,2,0,1,1,same,0,2194.5222704,0.8219903,1,0,2196.1094056,0.9,0,1,0.6553981799999291,672,7,0.01,0.07
02,is,experiment,2,274,-1,3,3,sphere,2200.0298541,red,1,2,0,1,1,same,0,2199.0981495,0.6888503,1,0,2199.1198373,0.9,0,1,0.6555907399999342,672,7,0.01,0.07
02,is,experiment,2,275,-1,3,3,sphere,2202.8064084,blue,2,0,1,2,1,different,0,2201.9745372,0.5895837,1,0,2201.9964803,0.8,0,1,0.657774260000042,672,7,0.01,0.07
02,is,experiment,2,276,-1,3,3,sphere,2205.6829613,red,2,0,1,2,1,same,0,2204.6511184,0.6108576,1,0,2204.672799,1.0,0,1,0.657774260000042,672,7,0.01,0.07
02,is,experiment,2,277,2,2,2,sphere,2208.3820196,red,1,0,3,1,1,different,0,2207.5498042,0.5659569,1,0,2207.5714698,0.8,0,1,0.657774260000042,672,7,0.01,0.07
02,is,experiment,2,278,-1,3,3,sphere,2211.1360293,red,2,0,1,2,1,different,0,2210.2042342,0.6660611,1,0,2210.2256088,0.9,0,1,0.657774260000042,672,7,0.01,0.07
02,is,experiment,2,279,-3,2,1,sphere,2215.3449978,red,3,1,0,3,1,different,0,2213.0584143,0.6334924,1,0,2214.5344015,0.8,0,1,0.6661190600001646,672,7,0.01,0.07
02,is,experiment,2,280,1,1,1,diamond,2218.6549206,red,2,0,3,2,1,same,0,2217.2344031,0.6221064,1,0,2217.7511641,0.9,0,1,0.6661190600001646,672,7,0.01,0.07
02,is,experiment,2,281,3,2,3,diamond,2221.5758002,blue,0,1,3,0,1,same,0,2220.5328141,0.6665744,1,0,2220.5706666,1.0,0,1,0.6661190600001646,672,7,0.01,0.07
02,is,experiment,2,282,-1,1,3,sphere,2224.3300907,blue,3,0,2,3,1,different,0,2223.4982089,0.6438497,1,0,2223.5248968,0.8,0,1,0.6661190600001646,672,7,0.01,0.07
02,is,experiment,2,283,-3,2,1,sphere,2227.0620222,red,3,1,0,3,1,same,0,2226.2303403,0.6219437,1,0,2226.2519298,0.8,0,1,0.6661190600001646,672,7,0.01,0.07
02,is,experiment,2,284,1,3,1,sphere,2229.9717687,red,0,2,1,-1,0,same,0,2228.9402594,1.010896,1,0,2228.9621034,1.0,0,1,0.6661190600001646,672,7,0.01,0.07
02,is,experiment,2,285,-1,3,3,sphere,2233.0040184,red,1,2,0,1,1,different,0,2231.9833322,0.7220075,1,0,2232.1002848,0.9,0,1,0.6663775600000008,672,7,0.01,0.07
02,is,experiment,2,286,-2,3,2,diamond,2235.8319024,red,2,1,0,2,1,same,0,2234.9820114,0.5816677,1,0,2235.0225841,0.8,0,1,0.6665022400000452,672,7,0.01,0.07
02,is,experiment,2,287,-3,2,1,diamond,2238.7127172,blue,3,1,0,3,1,different,0,2237.6696651,0.544255,1,0,2237.7100814,1.0,0,1,0.6665022400000452,672,7,0.01,0.07
02,is,experiment,3,288,1,3,1,diamond,2409.647355,red,0,2,1,0,1,different,0,2408.6042389,0.6658561,1,0,2408.6434771,1.0,0,1,0.6665022400000452,672,7,0.01,0.07
02,is,experiment,3,289,-3,2,1,diamond,2412.4127283,blue,3,1,0,3,1,same,0,2411.5585863,0.5665468,1,0,2411.5917821,0.8,0,1,0.6665022400000452,672,7,0.01,0.07
02,is,experiment,3,290,-1,1,3,diamond,2415.177975,red,3,0,2,3,1,different,0,2414.2351062,0.555384,1,0,2414.2712817,0.9,0,1,0.6665022400000452,672,7,0.01,0.07
02,is,experiment,3,291,3,2,3,sphere,2418.0213114,blue,0,1,3,0,1,same,0,2416.9894739,0.5886536,1,0,2417.0111253,1.0,0,1,0.6665022400000452,672,7,0.01,0.07
02,is,experiment,3,292,-1,1,3,diamond,2421.0421955,red,3,0,2,3,1,same,0,2419.866028,0.6218698,1,0,2420.0387104,1.0,0,1,0.6665022400000452,672,7,0.01,0.07
02,is,experiment,3,293,1,1,1,diamond,2423.7630337,blue,2,0,3,2,1,different,0,2422.9201752,0.5331534,1,0,2422.9571294,0.8,0,1,0.6665022400000452,672,7,0.01,0.07
