pp_nr,pp_id,session,block,trial,dis_pos_rel,filler2_pos,dis_pos_cont,tar_shape,t_search_on,tar_col_name,tar_pos,filler1_pos,dis_pos,finger_on_shape,finger_on_target,dis_condition,finger_on_filler,t_trial_start,search_time,finger_on_start,long_start,t_on_start,interval_beforesearch,finger_on_distractor,max_search_time,reach_end_cutoff_t,nr_trials,nr_blocks,min_dist_start,min_dist_shape
01,tn,experiment,1,121,2,3,2,diamond,651.853356,red,0,1,2,0,1,same,0,650.8104244,0.6774866,1,0,650.8469423,1.0,0,1,0.6441114800000378,672,7,0.01,0.07
01,tn,experiment,1,122,1,3,1,sphere,654.563367,blue,1,0,2,1,1,different,0,653.531456,0.6884359,1,0,653.5528884,1.0,0,1,0.6444034400000647,672,7,0.01,0.07
01,tn,experiment,1,123,1,3,1,diamond,657.3066891,red,1,0,2,1,1,different,0,656.2523893,0.5882669,1,0,656.2963963,1.0,0,1,0.6444034400000647,672,7,0.01,0.07
01,tn,experiment,1,124,1,3,1,sphere,659.7278059,red,0,2,1,0,1,different,0,658.895624,0.6882764,1,0,658.9172839,0.8,0,1,0.6444034400000647,672,7,0.01,0.07
01,tn,experiment,1,125,1,1,1,sphere,662.4483104,blue,2,0,3,2,1,same,0,661.4167277,0.5776829,1,0,661.4383665,1.0,0,1,0.6467297199999393,672,7,0.01,0.07
01,tn,experiment,1,126,-2,3,2,diamond,665.3141777,red,2,1,0,2,1,different,0,664.0267021,0.6325001,1,0,664.3101757,1.0,0,1,0.6467297199999393,672,7,0.01,0.07
01,tn,experiment,1,127,1,1,1,sphere,667.7793219,red,2,0,3,1,0,different,1,666.947581,0.722116,1,0,666.9691084,0.8,0,1,0.6444034400000647,672,7,0.01,0.07
01,tn,experiment,1,128,-1,1,3,diamond,670.5451668,red,3,0,2,3,1,different,0,669.5020324,0.665954,1,0,669.5383482,1.0,0,1,0.6467297199999393,672,7,0.01,0.07
01,tn,experiment,1,129,-2,2,2,diamond,673.0545279,blue,3,0,1,3,1,same,0,672.2118664,0.7332524,1,0,672.2485243,0.8,0,1,0.655455840000036,672,7,0.01,0.07
01,tn,experiment,1,130,-2,3,2,diamond,675.731459,red,2,1,0,2,1,same,0,674.7884882,0.5663914,1,0,674.8218974,0.9,0,1,0.6554741000000377,672,7,0.01,0.07
01,tn,experiment,1,131,1,3,1,diamond,678.1413815,red,0,2,1,0,1,same,0,677.2985304,0.6110523,1,0,677.3362855,0.8,0,1,0.655455840000036,672,7,0.01,0.07
01,tn,experiment,1,132,1,3,1,diamond,680.5958777,blue,0,2,1,0,1,same,0,679.7529697,0.6219647,1,0,679.7894878,0.8,0,1,0.6467297199999393,672,7,0.01,0.07
01,tn,experiment,1,133,-2,2,2,diamond,683.0616777,red,3,0,1,3,1,different,0,682.2184949,0.5439952,1,0,682.2517392,0.8,0,1,0.6467297199999393,672,7,0.01,0.07
01,tn,experiment,1,134,2,2,2,sphere,685.5384972,red,1,0,3,1,1,different,0,684.6063896,0.5661531,1,0,684.6279228,0.9,0,1,0.6467297199999393,672,7,0.01,0.07
01,tn,experiment,1,135,-1,1,3,sphere,688.1483103,red,3,0,2,3,1,same,0,687.1051903,0.4885116,1,0,687.1379547,1.0,0,1,0.6467297199999393,672,7,0.01,0.07
01,tn,experiment,1,136,-2,3,2,diamond,690.4802351,blue,2,1,0,2,1,different,0,689.6374896,0.5665326,1,0,689.6760996,0.8,0,1,0.6467297199999393,672,7,0.01,0.07
01,tn,experiment,1,137,-1,3,3,diamond,693.0905669,red,1,2,0,1,1,different,0,692.0475522,0.555112,1,0,692.0848717,1.0,0,1,0.6467297199999393,672,7,0.01,0.07
01,tn,experiment,1,138,2,2,2,sphere,695.5781445,blue,1,0,3,1,1,different,0,694.6463469,0.5885921,1,0,694.6678791,0.9,0,1,0.6467297199999393,672,7,0.01,0.07
01,tn,experiment,1,139,-2,3,2,sphere,697.9991307,red,2,1,0,2,1,same,0,697.167382,0.5775773,1,0,697.1896566,0.8,0,1,0.6467297199999393,672,7,0.01,0.07
01,tn,experiment,1,140,-3,2,1,diamond,700.4200768,blue,3,1,0,3,1,different,0,699.5774424,0.6888053,1,0,699.6140165,0.8,0,1,0.6467297199999393,672,7,0.01,0.07
01,tn,experiment,1,141,-1,3,3,diamond,703.1635963,blue,1,2,0,1,1,same,0,702.1096365,0.5885924,1,0,702.1534869,1.0,0,1,0.655455840000036,672,7,0.01,0.07
01,tn,experiment,1,142,3,2,3,sphere,705.7847225,red,0,1,3,0,1,same,0,704.7529699,0.5997996,1,0,704.7746555,1.0,0,1,0.655455840000036,672,7,0.01,0.07
01,tn,experiment,1,143,-3,2,1,sphere,708.3168848,blue,3,1,0,3,1,different,0,707.3849811,0.5441516,1,0,707.4066393,0.9,0,1,0.655455840000036,672,7,0.01,0.07
01,tn,experiment,1,144,1,3,1,sphere,710.6934835,blue,0,2,1,0,1,different,0,709.8617484,0.6335437,1,0,709.8835175,0.8,0,1,0.655455840000036,672,7,0.01,0.07
01,tn,experiment,1,145,1,1,1,sphere,713.3591585,red,2,0,3,2,1,same,0,712.3272826,0.5887821,1,0,712.3524401,1.0,0,1,0.655455840000036,672,7,0.01,0.07
01,tn,experiment,1,146,-1,3,3,diamond,715.7913923,blue,2,0,1,2,1,same,0,714.9483421,0.5442051,1,0,714.9854194,0.8,0,1,0.655455840000036,672,7,0.01,0.07
01,tn,experiment,1,147,-1,3,3,sphere,718.3678805,blue,1,2,0,1,1,same,0,717.3361074,0.5554905,1,0,717.3578785,1.0,0,1,0.655455840000036,672,7,0.01,0.07
01,tn,experiment,1,148,-1,1,3,sphere,720.9558468,blue,3,0,2,3,1,same,0,719.9238761,0.5442992,1,0,719.9454738,1.0,0,1,0.655455840000036,672,7,0.01,0.07
01,tn,experiment,1,149,2,2,2,diamond,723.3546851,blue,1,0,3,1,1,different,0,722.5004733,0.61088,1,0,722.5445526,0.8,0,1,0.6467297199999393,672,7,0.01,0.07
01,tn,experiment,1,150,1,3,1,diamond,725.8094023,red,0,2,1,0,1,different,0,724.9660924,0.6548973,1,0,725.0051416,0.8,0,1,0.6444034400000647,672,7,0.01,0.07
01,tn,experiment,1,151,3,2,3,sphere,728.4965039,blue,0,1,3,0,1,different,0,727.4649465,0.6442284,1,0,727.4864627,1.0,0,1,0.6466188199999351,672,7,0.01,0.07
01,tn,experiment,1,152,1,3,1,diamond,731.0845877,blue,0,2,1,0,1,different,0,730.1415722,0.633409,1,0,730.1786842,0.9,0,1,0.6466188199999351,672,7,0.01,0.07
01,tn,experiment,1,153,2,2,2,diamond,733.6609594,blue,1,0,3,1,1,same,0,732.7181003,0.5554946,1,0,732.7544843,0.9,0,1,0.6466188199999351,672,7,0.01,0.07
01,tn,experiment,1,154,-1,3,3,diamond,736.0597595,red,1,2,0,1,1,same,0,735.2169831,0.5556782,1,0,735.2544897,0.8,0,1,0.6466188199999351,672,7,0.01,0.07
01,tn,experiment,1,155,1,3,1,sphere,738.5477845,red,1,0,2,1,1,different,0,737.6159065,0.5998531,1,0,737.6375673,0.9,0,1,0.6466188199999351,672,7,0.01,0.07
01,tn,experiment,1,156,2,2,2,sphere,741.0798583,red,1,0,3,1,1,same,0,740.1481921,0.544241,1,0,740.1699075,0.9,0,1,0.6466188199999351,672,7,0.01,0.07
01,tn,experiment,1,157,1,1,1,diamond,743.4678912,red,2,0,3,2,1,different,0,742.6247759,0.6327354,1,0,742.6615389,0.8,0,1,0.6466188199999351,672,7,0.01,0.07
01,tn,experiment,1,158,1,3,1,sphere,746.0336011,blue,0,2,1,0,1,same,0,745.1014747,0.6328795,1,0,745.1230055,0.9,0,1,0.6444034400000647,672,7,0.01,0.07
01,tn,experiment,1,159,2,3,2,diamond,748.7099494,blue,0,1,2,0,1,different,0,747.6671317,0.6553953,1,0,747.7040366,1.0,0,1,0.6444034400000647,672,7,0.01,0.07
01,tn,experiment,1,160,-2,3,2,sphere,751.1976839,blue,2,1,0,2,1,same,0,750.3665688,0.6330624,1,0,750.3875672,0.8,0,1,0.6466188199999351,672,7,0.01,0.07
01,tn,experiment,1,161,2,3,2,diamond,753.8742933,blue,0,1,2,0,1,same,0,752.831385,0.5443539,1,0,752.8676837,1.0,0,1,0.6444034400000647,672,7,0.01,0.07
01,tn,experiment,1,162,3,2,3,diamond,756.4730124,blue,0,1,3,3,0,different,0,755.4190858,0.5110395,1,0,755.4632482,1.0,1,1,0.6444034400000647,672,7,0.01,0.07
01,tn,experiment,1,163,-2,2,2,sphere,759.0165062,red,3,0,1,3,1,different,0,757.9846245,0.5772043,1,0,758.0064496,1.0,0,1,0.6444034400000647,672,7,0.01,0.07
01,tn,experiment,1,164,-1,3,3,sphere,761.5260909,red,1,2,0,1,1,same,0,760.5945305,0.5999169,1,0,760.6162149,0.9,0,1,0.6444034400000647,672,7,0.01,0.07
01,tn,experiment,1,165,2,2,2,diamond,764.1696213,red,1,0,3,1,1,different,0,763.1267343,0.6221446,1,0,763.1629203,1.0,0,1,0.6444034400000647,672,7,0.01,0.07
01,tn,experiment,1,166,-2,2,2,diamond,766.634559,blue,3,0,1,3,1,different,0,765.7922438,0.6337187,1,0,765.829868,0.8,0,1,0.6444034400000647,672,7,0.01,0.07
01,tn,experiment,1,167,-3,2,1,sphere,769.1005594,red,3,1,0,3,1,different,0,768.2689232,0.6774814,1,0,768.2905139,0.8,0,1,0.6444034400000647,672,7,0.01,0.07
01,tn,experiment,1,168,3,2,3,sphere,771.6548257,red,0,1,3,0,1,different,0,770.7792017,0.6002669,1,0,770.8517953,0.8,0,1,0.6466188199999351,672,7,0.01,0.07
01,tn,experiment,1,169,2,2,2,sphere,774.2872662,blue,1,0,3,1,1,same,0,773.2555108,0.5998924,1,0,773.2771124,1.0,0,1,0.6444034400000647,672,7,0.01,0.07
01,tn,experiment,1,170,-1,1,3,sphere,776.7191014,blue,3,0,2,3,1,different,0,775.8876824,0.5780477,1,0,775.909449,0.8,0,1,0.64425612,672,7,0.01,0.07
01,tn,experiment,1,171,1,3,1,diamond,779.2402573,blue,1,0,2,0,0,different,1,778.2977138,0.6780453,1,0,778.3357265,0.9,0,1,0.64425612,672,7,0.01,0.07
01,tn,experiment,1,172,-2,2,2,sphere,781.7507309,blue,3,0,1,3,1,different,0,780.9187117,0.6107846,1,0,780.9403578,0.8,0,1,0.6444034400000647,672,7,0.01,0.07
01,tn,experiment,1,173,-1,3,3,sphere,784.1938176,red,1,2,0,1,1,different,0,783.3621502,0.5998654,1,0,783.3839624,0.8,0,1,0.6444034400000647,672,7,0.01,0.07
01,tn,experiment,1,174,1,3,1,diamond,786.8371891,red,1,0,2,1,1,same,0,785.7943808,0.643854,1,0,785.8305768,1.0,0,1,0.64425612,672,7,0.01,0.07
01,tn,experiment,1,175,-1,1,3,diamond,789.5243822,blue,3,0,2,3,1,different,0,788.4821021,0.5779742,1,0,788.520104,1.0,0,1,0.64425612,672,7,0.01,0.07
01,tn,experiment,1,176,1,1,1,diamond,792.0569293,blue,2,0,3,2,1,same,0,791.1031322,0.5336179,1,0,791.147071,0.9,0,1,0.6440837600000123,672,7,0.01,0.07
01,tn,experiment,1,177,3,2,3,diamond,794.5334493,red,0,1,3,0,1,different,0,793.5908827,0.589099,1,0,793.627492,0.9,0,1,0.6440837600000123,672,7,0.01,0.07
01,tn,experiment,1,178,-1,1,3,diamond,796.9652505,red,3,0,2,3,1,same,0,796.123141,0.5120057,1,0,796.1614158,0.8,0,1,0.6438927200000308,672,7,0.01,0.07
01,tn,experiment,1,179,-1,3,3,diamond,799.3205921,red,2,0,1,2,1,different,0,798.47759,0.5556999,1,0,798.5150176,0.8,0,1,0.6438927200000308,672,7,0.01,0.07
01,tn,experiment,1,180,-3,2,1,sphere,801.7081539,blue,3,1,0,3,1,same,0,800.8765561,0.5448241,1,0,800.8982603,0.8,0,1,0.6438927200000308,672,7,0.01,0.07
01,tn,experiment,1,181,-1,3,3,sphere,804.2851071,blue,1,2,0,1,1,different,0,803.2532199,0.5221063,1,0,803.274826,1.0,0,1,0.6438927200000308,672,7,0.01,0.07
01,tn,experiment,1,182,1,3,1,sphere,806.7398792,red,1,0,2,1,1,same,0,805.8076269,0.5548278,1,0,805.8291559,0.9,0,1,0.6438927200000308,672,7,0.01,0.07
01,tn,experiment,1,183,2,3,2,sphere,809.1274614,red,0,1,2,0,1,same,0,808.2954317,0.5998112,1,0,808.3169704,0.8,0,1,0.6357457600000316,672,7,0.01,0.07
01,tn,experiment,1,184,1,1,1,diamond,811.6702249,blue,2,0,3,2,1,different,0,810.7276068,0.5663521,1,0,810.763861,0.9,0,1,0.6357457600000316,672,7,0.01,0.07
01,tn,experiment,1,185,-2,3,2,diamond,814.08026,blue,2,1,0,2,1,same,0,813.2376593,0.5559703,1,0,813.274015,0.8,0,1,0.633578700000021,672,7,0.01,0.07
01,tn,experiment,1,186,1,1,1,diamond,816.4794683,red,2,0,3,2,1,same,0,815.6369117,0.5442447,1,0,815.6727849,0.8,0,1,0.633578700000021,672,7,0.01,0.07
01,tn,experiment,1,187,3,2,3,diamond,818.9781151,red,0,1,3,0,1,same,0,818.0244328,0.6332398,1,0,818.0682702,0.9,0,1,0.633578700000021,672,7,0.01,0.07
01,tn,experiment,1,188,-1,3,3,diamond,821.6549994,blue,1,2,0,1,1,different,0,820.6120804,0.6109434,1,0,820.6492422,1.0,0,1,0.633578700000021,672,7,0.01,0.07
01,tn,experiment,1,189,1,3,1,sphere,824.109317,blue,1,0,2,1,1,same,0,823.2664537,0.5887421,1,0,823.2880933,0.8,0,1,0.633578700000021,672,7,0.01,0.07
01,tn,experiment,1,190,-2,3,2,sphere,826.6203595,red,2,1,0,1,0,different,1,825.6988377,0.5546188,1,0,825.7202619,0.9,0,1,0.633578700000021,672,7,0.01,0.07
01,tn,experiment,1,191,2,3,2,sphere,829.1293241,blue,0,1,2,0,1,different,0,828.1754221,0.733311,1,0,828.2277339,0.9,0,1,0.633578700000021,672,7,0.01,0.07
01,tn,experiment,2,192,1,1,1,diamond,841.4682933,red,2,0,3,2,1,same,0,840.4253237,0.6111086,1,0,840.4636062,1.0,0,1,0.6357457600000316,672,7,0.01,0.07
01,tn,experiment,2,193,1,3,1,sphere,843.911925,blue,1,0,2,1,1,same,0,843.0798398,0.6549271,1,0,843.1016443,0.8,0,1,0.6357457600000316,672,7,0.01,0.07
01,tn,experiment,2,194,-3,2,1,diamond,846.5103198,red,3,1,0,3,1,same,0,845.5676157,0.5666323,1,0,845.6041725,0.9,0,1,0.6438927200000308,672,7,0.01,0.07
01,tn,experiment,2,195,-1,1,3,diamond,848.9206181,red,3,0,2,3,1,different,0,848.0775725,0.5777289,1,0,848.1142692,0.8,0,1,0.6438927200000308,672,7,0.01,0.07
01,tn,experiment,2,196,1,3,1,sphere,851.4307331,red,1,0,2,1,1,same,0,850.4986764,0.6000676,1,0,850.5203187,0.9,0,1,0.6438927200000308,672,7,0.01,0.07
01,tn,experiment,2,197,-1,3,3,diamond,853.8732605,blue,1,2,0,1,1,same,0,853.0309801,0.6003862,1,0,853.0680865,0.8,0,1,0.6357457600000316,672,7,0.01,0.07
01,tn,experiment,2,198,-2,3,2,sphere,856.5060611,blue,2,1,0,2,1,same,0,855.4743894,0.6331082,1,0,855.4960428,1.0,0,1,0.6357457600000316,672,7,0.01,0.07
01,tn,experiment,2,199,2,3,2,sphere,858.9716262,red,0,1,2,0,1,same,0,858.1397142,0.66622,1,0,858.1613623,0.8,0,1,0.6357457600000316,672,7,0.01,0.07
01,tn,experiment,2,200,-2,2,2,sphere,861.4703077,red,3,0,1,3,1,same,0,860.6386191,0.5333436,1,0,860.660243,0.8,0,1,0.6438927200000308,672,7,0.01,0.07
01,tn,experiment,2,201,2,2,2,sphere,864.0362531,blue,1,0,3,1,1,different,0,863.0042694,0.5774678,1,0,863.0259068,1.0,0,1,0.6438927200000308,672,7,0.01,0.07
01,tn,experiment,2,202,1,3,1,diamond,866.5680513,blue,1,0,2,1,1,different,0,865.6141623,0.6887529,1,0,865.6581907,0.9,0,1,0.6438927200000308,672,7,0.01,0.07
01,tn,experiment,2,203,-3,2,1,diamond,869.2001208,red,3,1,0,0,0,different,0,868.2574172,0.655882,1,0,868.2951713,0.9,1,1,0.6440837600000123,672,7,0.01,0.07
01,tn,experiment,2,204,-3,2,1,diamond,871.9768634,blue,3,1,0,3,1,different,0,870.8563126,0.6441273,1,0,871.0733586,0.9,0,1,0.6442925599999626,672,7,0.01,0.07
01,tn,experiment,2,205,2,2,2,diamond,874.464838,red,1,0,3,1,1,different,0,873.6216818,0.5994795,1,0,873.6583155,0.8,0,1,0.6442925599999626,672,7,0.01,0.07
01,tn,experiment,2,206,3,2,3,sphere,876.9971799,red,0,1,3,0,1,same,0,876.0650421,0.644024,1,0,876.0867752,0.9,0,1,0.6442925599999626,672,7,0.01,0.07
01,tn,experiment,2,207,3,2,3,diamond,879.5842652,blue,0,1,3,0,1,different,0,878.6417121,0.6558003,1,0,878.6748286,0.9,0,1,0.6442925599999626,672,7,0.01,0.07
01,tn,experiment,2,208,2,3,2,sphere,882.0722138,blue,0,1,2,0,1,same,0,881.2404963,0.5773546,1,0,881.2620637,0.8,0,1,0.6466188199999351,672,7,0.01,0.07
01,tn,experiment,2,209,2,3,2,diamond,884.4940072,blue,0,1,2,0,1,different,0,883.6506353,0.666091,1,0,883.684179,0.8,0,1,0.6442925599999626,672,7,0.01,0.07
01,tn,experiment,2,210,2,3,2,sphere,887.2034751,red,0,1,2,0,1,different,0,886.1606195,0.621884,1,0,886.1822409,1.0,0,1,0.6466188199999351,672,7,0.01,0.07
01,tn,experiment,2,211,-1,1,3,sphere,889.6581088,red,3,0,2,3,1,different,0,888.8259993,0.5882733,1,0,888.8476497,0.8,0,1,0.6466188199999351,672,7,0.01,0.07
01,tn,experiment,2,212,1,1,1,sphere,892.1787734,blue,2,0,3,2,1,same,0,891.2472065,0.5666962,1,0,891.2687531,0.9,0,1,0.6463621799999828,672,7,0.01,0.07
01,tn,experiment,2,213,1,1,1,diamond,894.5887079,blue,2,0,3,2,1,same,0,893.7460222,0.5666414,1,0,893.7834697,0.8,0,1,0.6463621799999828,672,7,0.01,0.07
01,tn,experiment,2,214,-1,3,3,diamond,897.2102362,blue,1,2,0,1,1,different,0,896.1560032,0.5771487,1,0,896.2001518,1.0,0,1,0.6463621799999828,672,7,0.01,0.07
01,tn,experiment,2,215,1,1,1,diamond,899.8312426,red,2,0,3,2,1,different,0,898.7881621,0.5440949,1,0,898.8260171,1.0,0,1,0.6463621799999828,672,7,0.01,0.07
01,tn,experiment,2,216,-3,2,1,sphere,902.4078968,blue,3,1,0,3,1,different,0,901.3759712,0.577391,1,0,901.397616,1.0,0,1,0.6463621799999828,672,7,0.01,0.07
01,tn,experiment,2,217,-3,2,1,sphere,904.8173785,red,3,1,0,3,1,different,0,903.9858411,0.6112869,1,0,904.0075557,0.8,0,1,0.6441475200000241,672,7,0.01,0.07
01,tn,experiment,2,218,-2,2,2,diamond,907.372242,red,3,0,1,3,1,same,0,906.4292374,0.5442728,1,0,906.4659868,0.9,0,1,0.6441475200000241,672,7,0.01,0.07
01,tn,experiment,2,219,2,2,2,sphere,909.9484879,blue,1,0,3,1,1,same,0,908.9169987,0.644565,1,0,908.9387168,1.0,0,1,0.6441475200000241,672,7,0.01,0.07
01,tn,experiment,2,220,-1,1,3,diamond,912.436477,blue,3,0,2,3,1,different,0,911.5936554,0.621991,1,0,911.6312016,0.8,0,1,0.644295719999991,672,7,0.01,0.07
01,tn,experiment,2,221,-1,3,3,sphere,915.0022963,blue,1,2,0,1,1,same,0,914.0592339,0.7103411,1,0,914.1003657,0.9,0,1,0.6441475200000241,672,7,0.01,0.07
01,tn,experiment,2,222,1,3,1,sphere,917.5453584,red,0,2,1,0,1,same,0,916.7135568,0.622143,1,0,916.7353296,0.8,0,1,0.6441475200000241,672,7,0.01,0.07
01,tn,experiment,2,223,1,3,1,diamond,920.2110694,blue,0,2,1,0,1,same,0,919.1679181,0.6442129,1,0,919.2052093,1.0,0,1,0.6440446599999632,672,7,0.01,0.07
01,tn,experiment,2,224,-3,2,1,sphere,922.8876762,red,3,1,0,3,1,same,0,921.8556648,0.5330083,1,0,921.8771214,1.0,0,1,0.6441444200000432,672,7,0.01,0.07
01,tn,experiment,2,225,-2,2,2,diamond,925.4639869,blue,3,0,1,3,1,different,0,924.4211661,0.5444841,1,0,924.4594732,1.0,0,1,0.6440446599999632,672,7,0.01,0.07
01,tn,experiment,2,226,1,3,1,sphere,928.0404915,red,1,0,2,1,1,different,0,927.0089554,0.5778404,1,0,927.0305184,1.0,0,1,0.6440446599999632,672,7,0.01,0.07
01,tn,experiment,2,227,-1,1,3,diamond,930.5616013,blue,3,0,2,3,1,same,0,929.6188307,0.5555588,1,0,929.6523558,0.9,0,1,0.6440446599999632,672,7,0.01,0.07
01,tn,experiment,2,228,-1,3,3,diamond,933.1717383,red,2,0,1,2,1,different,0,932.1176663,0.5442745,1,0,932.1615675,1.0,0,1,0.6438880000000154,672,7,0.01,0.07
01,tn,experiment,2,229,-3,2,1,diamond,935.6595612,blue,3,1,0,3,1,same,0,934.7165434,0.5776006,1,0,934.753079,0.9,0,1,0.6357457600000316,672,7,0.01,0.07
01,tn,experiment,2,230,1,3,1,sphere,938.0693946,red,0,2,1,1,0,different,0,937.2376227,0.511263,1,0,937.2591598,0.8,1,1,0.633578700000021,672,7,0.01,0.07
01,tn,experiment,2,231,1,3,1,sphere,940.4130943,blue,1,0,2,1,1,different,0,939.5810109,0.6327515,1,0,939.6027229,0.8,0,1,0.633578700000021,672,7,0.01,0.07
01,tn,experiment,2,232,1,1,1,sphere,942.9116533,red,2,0,3,2,1,same,0,942.0465671,0.5663858,1,0,942.1087362,0.8,0,1,0.633578700000021,672,7,0.01,0.07
01,tn,experiment,2,233,-1,3,3,sphere,945.510676,blue,2,0,1,1,0,different,0,944.4788687,0.5665661,1,0,944.5006223,1.0,1,1,0.633578700000021,672,7,0.01,0.07
01,tn,experiment,2,234,-2,3,2,sphere,947.9096178,blue,2,1,0,2,1,different,0,947.0777044,0.6223637,1,0,947.0993917,0.8,0,1,0.633578700000021,672,7,0.01,0.07
01,tn,experiment,2,235,1,1,1,diamond,950.5751214,blue,2,0,3,2,1,different,0,949.5320942,0.6441346,1,0,949.5652096,1.0,0,1,0.633578700000021,672,7,0.01,0.07
01,tn,experiment,2,236,2,3,2,diamond,953.2627871,red,0,1,2,0,1,same,0,952.2198813,0.688668,1,0,952.2561778,1.0,0,1,0.6357457600000316,672,7,0.01,0.07
01,tn,experiment,2,237,1,3,1,sphere,955.9838621,blue,0,2,1,0,1,different,0,954.9519234,0.6661114,1,0,954.973737,1.0,0,1,0.6438880000000154,672,7,0.01,0.07
01,tn,experiment,2,238,-2,2,2,diamond,958.6937279,blue,3,0,1,3,1,same,0,957.6507251,0.5775129,1,0,957.6877975,1.0,0,1,0.6440446599999632,672,7,0.01,0.07
01,tn,experiment,2,239,-1,1,3,sphere,961.2034096,red,3,0,2,3,1,same,0,960.2718368,0.6112423,1,0,960.2935641,0.9,0,1,0.6440446599999632,672,7,0.01,0.07
01,tn,experiment,2,240,3,2,3,sphere,963.846947,red,0,1,3,0,1,different,0,962.8151676,0.6549563,1,0,962.836666,1.0,0,1,0.6440446599999632,672,7,0.01,0.07
01,tn,experiment,2,241,-1,1,3,diamond,966.3567916,red,3,0,2,3,1,same,0,965.5027879,0.5554461,1,0,965.5468463,0.8,0,1,0.6440446599999632,672,7,0.01,0.07
01,tn,experiment,2,242,-2,3,2,diamond,968.7670306,blue,2,1,0,2,1,same,0,967.9128017,0.6107671,1,0,967.9566723,0.8,0,1,0.6440446599999632,672,7,0.01,0.07
01,tn,experiment,2,243,-2,2,2,sphere,971.2104403,blue,3,0,1,3,1,different,0,970.3784088,0.7106054,1,0,970.4001348,0.8,0,1,0.6440446599999632,672,7,0.01,0.07
01,tn,experiment,2,244,-1,3,3,diamond,973.87577,blue,2,0,1,2,1,same,0,972.9217185,0.5886698,1,0,972.9578497,0.9,0,1,0.644128760000035,672,7,0.01,0.07
01,tn,experiment,2,245,2,3,2,diamond,976.5079207,blue,0,1,2,0,1,same,0,975.4649987,0.6776454,1,0,975.5020409,1.0,0,1,0.644128760000035,672,7,0.01,0.07
01,tn,experiment,2,246,1,1,1,sphere,979.1178114,blue,2,0,3,2,1,different,0,978.1861056,0.5996974,1,0,978.2077501,0.9,0,1,0.6441502600000376,672,7,0.01,0.07
01,tn,experiment,2,247,-1,3,3,diamond,981.7608057,red,1,2,0,1,1,same,0,980.7181527,0.5887255,1,0,980.7576102,1.0,0,1,0.6441502600000376,672,7,0.01,0.07
01,tn,experiment,2,248,-1,3,3,sphere,984.2821474,blue,2,0,1,2,1,same,0,983.3503933,0.5664528,1,0,983.372303,0.9,0,1,0.6441502600000376,672,7,0.01,0.07
01,tn,experiment,2,249,1,1,1,sphere,986.6808884,red,2,0,3,3,0,different,0,985.8492151,0.5516615,1,0,985.8707117,0.8,1,1,0.6441502600000376,672,7,0.01,0.07
01,tn,experiment,2,250,-2,3,2,sphere,989.0686524,red,2,1,0,2,1,same,0,988.2371449,0.5443843,1,0,988.2589231,0.8,0,1,0.6441502600000376,672,7,0.01,0.07
01,tn,experiment,2,251,-1,3,3,diamond,991.6677879,red,1,2,0,1,1,different,0,990.6137283,0.6106901,1,0,990.6576102,1.0,0,1,0.644128760000035,672,7,0.01,0.07
01,tn,experiment,2,252,1,3,1,sphere,994.2109493,blue,0,2,1,0,1,same,0,993.2793078,0.6777168,1,0,993.3009429,0.9,0,1,0.6440446599999632,672,7,0.01,0.07
01,tn,experiment,2,253,-1,1,3,sphere,996.9317221,blue,3,0,2,3,1,different,0,995.889176,0.6224041,1,0,995.9109647,1.0,0,1,0.644128760000035,672,7,0.01,0.07
01,tn,experiment,2,254,3,2,3,diamond,999.3977746,red,0,1,3,0,1,different,0,998.5545877,0.766145,1,0,998.5910335,0.8,0,1,0.644128760000035,672,7,0.01,0.07
01,tn,experiment,2,255,2,2,2,sphere,1001.9965673,red,1,0,3,1,1,same,0,1001.1645823,0.599643,1,0,1001.1864727,0.8,0,1,0.6441502600000376,672,7,0.01,0.07
01,tn,experiment,2,256,-1,3,3,sphere,1004.5286876,red,1,2,0,1,1,same,0,1003.5968237,0.666686,1,0,1003.6183989,0.9,0,1,0.6441502600000376,672,7,0.01,0.07
01,tn,experiment,2,257,-2,3,2,diamond,1007.0498737,red,2,1,0,2,1,different,0,1006.1957294,0.6668485,1,0,1006.2396211,0.8,0,1,0.6442833200000677,672,7,0.01,0.07
01,tn,experiment,2,258,3,2,3,sphere,1009.6487536,blue,0,1,3,0,1,different,0,1008.7168019,0.7215716,1,0,1008.7385591,0.9,0,1,0.6466374200000473,672,7,0.01,0.07
01,tn,experiment,2,259,2,2,2,sphere,1012.2029027,red,1,0,3,1,1,different,0,1011.3711437,0.5887339,1,0,1011.3929654,0.8,0,1,0.6549329400000032,672,7,0.01,0.07
01,tn,experiment,2,260,-1,3,3,sphere,1014.8241991,red,2,0,1,2,1,different,0,1013.7922735,0.610804,1,0,1013.8138455,1.0,0,1,0.6466374200000473,672,7,0.01,0.07
01,tn,experiment,2,261,2,2,2,diamond,1017.2782022,red,1,0,3,1,1,same,0,1016.4355781,0.6999341,1,0,1016.4690775,0.8,0,1,0.6466374200000473,672,7,0.01,0.07
01,tn,experiment,2,262,3,2,3,diamond,1019.9211196,red,0,1,3,0,1,same,0,1018.9788101,0.6557658,1,0,1019.0186532,0.9,0,1,0.6549329400000032,672,7,0.01,0.07
01,tn,experiment,2,263,-1,3,3,diamond,1022.5209664,red,2,0,1,2,1,same,0,1021.57771,0.577313,1,0,1021.6164571,0.9,0,1,0.6551181999999698,672,7,0.01,0.07
